symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,33,233.25,41732853,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,136,233.3,41732854,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,22,233.3,41732855,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,53,233.3,41732856,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,18,233.3,41732857,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,4,233.3,41732858,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,90,233.3,41732859,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,1,233.35,41732860,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,33,233.35,41732861,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,22,233.35,41732862,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,5,233.35,41732863,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,1,233.35,41732864,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,22,233.35,41732865,1.2E+15,2024-04-22T09:58:22
PTC,INE877F01012,22/04/24,NSE,EQ,EQ,buy,FALSE,5,233.35,41732866,1.2E+15,2024-04-22T09:58:22
RVNL,INE415G01027,23/04/24,NSE,EQ,EQ,sell,FALSE,500,271.75,65711850,1.3E+15,2024-04-23T13:18:59
INDUSTOWER,INE121J01017,23/04/24,NSE,EQ,EQ,buy,FALSE,500,360.2,27408424,1.1E+15,2024-04-23T14:25:36
POWERGRID,INE752E01010,23/04/24,NSE,EQ,EQ,buy,FALSE,500,285.8,46543524,1.2E+15,2024-04-23T14:34:44
BALMLAWRIE,INE164A01016,25/04/24,BSE,EQ,B,sell,FALSE,456,277.95,61613200,1.71403E+18,2024-04-25T13:57:20
BALMLAWRIE,INE164A01016,25/04/24,BSE,EQ,B,sell,FALSE,44,278,61612700,1.71403E+18,2024-04-25T13:57:20
FSL,INE684F01012,25/04/24,BSE,EQ,A,sell,FALSE,371,218.8,17510800,1.71404E+18,2024-04-25T15:09:23
FSL,INE684F01012,25/04/24,BSE,EQ,A,sell,FALSE,65,218.85,17510200,1.71404E+18,2024-04-25T15:09:23
FSL,INE684F01012,25/04/24,BSE,EQ,A,sell,FALSE,64,218.9,17510000,1.71404E+18,2024-04-25T15:09:23
FSL,INE684F01012,25/04/24,BSE,EQ,A,buy,FALSE,500,213.5,19990400,1.71404E+18,2024-04-25T15:24:41
POWERGRID,INE752E01010,26/04/24,NSE,EQ,EQ,sell,FALSE,7,291.8,48774039,1.2E+15,2024-04-26T15:05:30
POWERGRID,INE752E01010,26/04/24,NSE,EQ,EQ,sell,FALSE,145,291.8,48774040,1.2E+15,2024-04-26T15:05:30
POWERGRID,INE752E01010,26/04/24,NSE,EQ,EQ,sell,FALSE,156,291.8,48774041,1.2E+15,2024-04-26T15:05:30
POWERGRID,INE752E01010,26/04/24,NSE,EQ,EQ,sell,FALSE,27,291.8,48774042,1.2E+15,2024-04-26T15:05:30
POWERGRID,INE752E01010,26/04/24,NSE,EQ,EQ,sell,FALSE,156,291.8,48774036,1.2E+15,2024-04-26T15:05:30
POWERGRID,INE752E01010,26/04/24,NSE,EQ,EQ,sell,FALSE,4,291.8,48774037,1.2E+15,2024-04-26T15:05:30
POWERGRID,INE752E01010,26/04/24,NSE,EQ,EQ,sell,FALSE,5,291.8,48774038,1.2E+15,2024-04-26T15:05:30
NIACL,INE470Y01017,29/04/24,NSE,EQ,EQ,sell,FALSE,43,254,42036788,1.2E+15,2024-04-29T10:05:19
NIACL,INE470Y01017,29/04/24,NSE,EQ,EQ,sell,FALSE,145,254,42036784,1.2E+15,2024-04-29T10:05:19
NIACL,INE470Y01017,29/04/24,NSE,EQ,EQ,sell,FALSE,15,254,42036785,1.2E+15,2024-04-29T10:05:19
NIACL,INE470Y01017,29/04/24,NSE,EQ,EQ,sell,FALSE,197,254,42036786,1.2E+15,2024-04-29T10:05:19
NIACL,INE470Y01017,29/04/24,NSE,EQ,EQ,sell,FALSE,100,254,42036787,1.2E+15,2024-04-29T10:05:19
NLCINDIA,INE589A01014,29/04/24,BSE,EQ,A,sell,FALSE,54,246.7,3251800,1.71437E+18,2024-04-29T11:16:25
NLCINDIA,INE589A01014,29/04/24,BSE,EQ,A,sell,FALSE,446,246.65,3252300,1.71437E+18,2024-04-29T11:16:25
INDIGO,INE646L01027,29/04/24,BSE,EQ,A,sell,FALSE,10,3909.3,4428600,1.71437E+18,2024-04-29T11:17:31
TATAPOWER,INE245A01021,30/04/24,BSE,EQ,A,sell,FALSE,450,453,4990500,1.71446E+18,2024-04-30T12:20:40
ENGINERSIN,INE510A01028,30/04/24,NSE,EQ,EQ,sell,FALSE,10,244.4,25162878,1.1E+15,2024-04-30T12:52:57
ENGINERSIN,INE510A01028,30/04/24,NSE,EQ,EQ,sell,FALSE,120,244.4,25162876,1.1E+15,2024-04-30T12:52:57
ENGINERSIN,INE510A01028,30/04/24,NSE,EQ,EQ,sell,FALSE,620,244.4,25162879,1.1E+15,2024-04-30T12:52:57
ENGINERSIN,INE510A01028,30/04/24,NSE,EQ,EQ,sell,FALSE,50,244.4,25162877,1.1E+15,2024-04-30T12:52:57
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,10,304.15,63452999,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,9,304.2,63452990,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,10,304.15,63452991,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,5,304.15,63452992,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,10,304.15,63452993,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,5,304.15,63452994,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,10,304.15,63452995,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,5,304.15,63452996,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,10,304.15,63452997,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,5,304.15,63452998,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,5,304.15,63453000,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,10,304.15,63453001,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,5,304.15,63453002,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,10,304.15,63453003,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,5,304.15,63453004,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,10,304.15,63453005,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,5,304.15,63453006,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,10,304.15,63453007,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,5,304.15,63453008,1.3E+15,2024-05-03T11:00:02
SASTASUNDR,INE019J01013,03/05/24,NSE,EQ,EQ,sell,FALSE,6,304.1,63453009,1.3E+15,2024-05-03T11:00:02
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,17,1203.45,60729800,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,19,1202.65,60730800,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,1,1204.5,60728100,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,9,1204.6,60727900,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,1,1204.65,60727700,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,2,1205.05,60727500,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,3,1202.7,60730500,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,15,1203.35,60730300,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,6,1203.7,60729500,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,4,1203.4,60730000,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,3,1203.9,60729300,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,8,1204.05,60729100,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,10,1204.1,60728900,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,1,1204.15,60728500,1.71472E+18,2024-05-03T11:21:25
CARERATING,INE752H01013,03/05/24,BSE,EQ,A,sell,FALSE,1,1204.2,60728300,1.71472E+18,2024-05-03T11:21:25
MOTHERSON,INE775A01035,03/05/24,NSE,EQ,EQ,sell,FALSE,205,130.45,47545160,1.2E+15,2024-05-03T14:05:20
MOTHERSON,INE775A01035,03/05/24,NSE,EQ,EQ,sell,FALSE,94,130.45,47545159,1.2E+15,2024-05-03T14:05:20
MOTHERSON,INE775A01035,03/05/24,NSE,EQ,EQ,sell,FALSE,139,130.45,47545161,1.2E+15,2024-05-03T14:05:20
MOTHERSON,INE775A01035,03/05/24,NSE,EQ,EQ,sell,FALSE,62,130.45,47545162,1.2E+15,2024-05-03T14:05:20
BPCL,INE029A01011,03/05/24,NSE,EQ,EQ,buy,FALSE,34,626.75,7187977,1E+15,2024-05-03T14:11:20
BPCL,INE029A01011,03/05/24,NSE,EQ,EQ,buy,FALSE,8,626.75,7187986,1E+15,2024-05-03T14:11:20
BPCL,INE029A01011,03/05/24,NSE,EQ,EQ,buy,FALSE,50,626.75,7188216,1E+15,2024-05-03T14:11:21
BPCL,INE029A01011,03/05/24,NSE,EQ,EQ,buy,FALSE,107,626.75,7188593,1E+15,2024-05-03T14:11:22
BPCL,INE029A01011,03/05/24,NSE,EQ,EQ,buy,FALSE,1,626.75,7188564,1E+15,2024-05-03T14:11:22
HINDPETRO,INE094A01015,03/05/24,NSE,EQ,EQ,buy,FALSE,61,531.15,27588234,1.1E+15,2024-05-03T14:27:42
HINDPETRO,INE094A01015,03/05/24,NSE,EQ,EQ,buy,FALSE,12,531.1,27588228,1.1E+15,2024-05-03T14:27:42
HINDPETRO,INE094A01015,03/05/24,NSE,EQ,EQ,buy,FALSE,43,531.15,27588229,1.1E+15,2024-05-03T14:27:42
HINDPETRO,INE094A01015,03/05/24,NSE,EQ,EQ,buy,FALSE,1,531.15,27588230,1.1E+15,2024-05-03T14:27:42
HINDPETRO,INE094A01015,03/05/24,NSE,EQ,EQ,buy,FALSE,1,531.15,27588231,1.1E+15,2024-05-03T14:27:42
HINDPETRO,INE094A01015,03/05/24,NSE,EQ,EQ,buy,FALSE,64,531.15,27588232,1.1E+15,2024-05-03T14:27:42
HINDPETRO,INE094A01015,03/05/24,NSE,EQ,EQ,buy,FALSE,1,531.15,27588233,1.1E+15,2024-05-03T14:27:42
HINDPETRO,INE094A01015,03/05/24,NSE,EQ,EQ,buy,FALSE,1,531.15,27588235,1.1E+15,2024-05-03T14:27:42
HINDPETRO,INE094A01015,03/05/24,NSE,EQ,EQ,buy,FALSE,64,531.15,27588236,1.1E+15,2024-05-03T14:27:42
HINDPETRO,INE094A01015,03/05/24,NSE,EQ,EQ,buy,FALSE,2,531.15,27588237,1.1E+15,2024-05-03T14:27:42
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,9,546.6,27610337,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,3,546.6,27610336,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,9,546.6,27610335,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,3,546.6,27610334,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,9,546.6,27610333,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,3,546.6,27610332,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,9,546.6,27610331,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,3,546.6,27610330,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,43,546.4,27610325,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,9,546.6,27610329,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,9,546.6,27610326,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,3,546.6,27610327,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,53,546.6,27610328,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,5,546.75,27610346,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,23,546.7,27610345,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,23,546.65,27610344,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,9,546.6,27610343,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,1,546.6,27610342,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,9,546.6,27610341,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,3,546.6,27610340,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,9,546.6,27610339,1.1E+15,2024-05-03T14:29:06
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,buy,FALSE,3,546.6,27610338,1.1E+15,2024-05-03T14:29:06
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,2,576,27642111,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,48,576,27642097,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,20,576,27642098,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,3,576,27642099,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,2,576,27642100,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,30,576,27642101,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,7,576,27642102,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,3,576,27642103,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,2,576,27642104,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,11,576,27642105,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,7,576,27642106,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,3,576,27642107,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,2,576,27642108,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,7,576,27642109,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,3,576,27642110,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,7,576,27642112,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,3,576,27642113,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,2,576,27642114,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,7,576,27642115,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,3,576,27642116,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,2,576,27642117,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,7,576,27642118,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,1,576,27642119,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,2,576,27642120,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,9,576,27642121,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,1,576.1,27642122,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,2,576.1,27642123,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,1,576.1,27642124,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,2,576.1,27642125,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,1,576.1,27642126,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,2,576.1,27642127,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,1,576.1,27642128,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,2,576.1,27642129,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,1,576.1,27642130,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,2,576.1,27642131,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,1,576.1,27642132,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,4,576.1,27642133,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,3,576.15,27642134,1.1E+15,2024-05-03T14:30:55
ICICIPRULI,INE726G01019,03/05/24,NSE,EQ,EQ,buy,FALSE,34,576.15,27642135,1.1E+15,2024-05-03T14:30:55
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,7,137.65,48086975,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,1,137.7,48086977,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,8,137.7,48086978,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,37,137.7,48086979,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,8,137.65,48086972,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,38,137.65,48086973,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,1,137.65,48086974,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,4,137.65,48086976,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,835,137.75,48086984,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,1,137.75,48086983,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,4,137.7,48086982,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,7,137.7,48086981,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,1,137.7,48086980,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,9,137.5,48086965,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,1,137.5,48086966,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,30,137.55,48086967,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,1,137.6,48086968,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,1,137.6,48086969,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,5,137.6,48086970,1.2E+15,2024-05-03T14:31:45
MAHEPC,INE215D01010,03/05/24,NSE,EQ,EQ,buy,FALSE,1,137.65,48086971,1.2E+15,2024-05-03T14:31:45
HFCL,INE548A01028,03/05/24,NSE,EQ,EQ,buy,FALSE,903,104.6,27713583,1.1E+15,2024-05-03T14:34:22
HFCL,INE548A01028,03/05/24,NSE,EQ,EQ,buy,FALSE,249,104.55,27713580,1.1E+15,2024-05-03T14:34:22
HFCL,INE548A01028,03/05/24,NSE,EQ,EQ,buy,FALSE,125,104.55,27713581,1.1E+15,2024-05-03T14:34:22
HFCL,INE548A01028,03/05/24,NSE,EQ,EQ,buy,FALSE,223,104.6,27713582,1.1E+15,2024-05-03T14:34:22
HFCL,INE548A01028,03/05/24,NSE,EQ,EQ,sell,FALSE,300,105.25,28041539,1.1E+15,2024-05-03T14:49:12
HFCL,INE548A01028,03/05/24,NSE,EQ,EQ,sell,FALSE,37,105.25,28041537,1.1E+15,2024-05-03T14:49:12
HFCL,INE548A01028,03/05/24,NSE,EQ,EQ,sell,FALSE,199,105.25,28041538,1.1E+15,2024-05-03T14:49:12
HFCL,INE548A01028,03/05/24,NSE,EQ,EQ,sell,FALSE,964,105.25,28041540,1.1E+15,2024-05-03T14:49:12
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,sell,FALSE,98,554.3,28080528,1.1E+15,2024-05-03T14:50:40
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,sell,FALSE,2,554.35,28080527,1.1E+15,2024-05-03T14:50:40
HBLPOWER,INE292B01021,03/05/24,NSE,EQ,EQ,sell,FALSE,150,554.4,28080526,1.1E+15,2024-05-03T14:50:40
HFCL,INE548A01028,03/05/24,NSE,EQ,EQ,buy,FALSE,1500,102.7,28277541,1.1E+15,2024-05-03T14:59:35
MARICO,INE196A01026,07/05/24,BSE,EQ,A,sell,FALSE,200,581,5436400,1.71506E+18,2024-05-07T11:01:01
NHPC,INE848E01016,07/05/24,BSE,EQ,A,sell,FALSE,852,98.42,7620100,1.71506E+18,2024-05-07T12:03:40
NHPC,INE848E01016,07/05/24,BSE,EQ,A,sell,FALSE,748,98.41,7620500,1.71506E+18,2024-05-07T12:03:40
ICICIPRULI,INE726G01019,07/05/24,NSE,EQ,EQ,sell,FALSE,37,577.1,25292096,1.1E+15,2024-05-07T12:04:10
ICICIPRULI,INE726G01019,07/05/24,NSE,EQ,EQ,sell,FALSE,15,577.1,25292097,1.1E+15,2024-05-07T12:04:10
ICICIPRULI,INE726G01019,07/05/24,NSE,EQ,EQ,sell,FALSE,11,577.05,25292098,1.1E+15,2024-05-07T12:04:10
ICICIPRULI,INE726G01019,07/05/24,NSE,EQ,EQ,sell,FALSE,142,577.05,25292099,1.1E+15,2024-05-07T12:04:10
ICICIPRULI,INE726G01019,07/05/24,NSE,EQ,EQ,sell,FALSE,38,577,25292100,1.1E+15,2024-05-07T12:04:10
ICICIPRULI,INE726G01019,07/05/24,NSE,EQ,EQ,sell,FALSE,5,577.1,25292094,1.1E+15,2024-05-07T12:04:10
